baseline,path,category,bytes,mechanical_check,manual_review,risk_pattern_hits,boundary
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs-site/index.html","source-config","621","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs-site/serve.cmd","source-config","179","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs-site/serve.js","source-config","2419","Acorn syntax passed; not semantic certification","not independently semantically reviewed","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs-site/source-index.md","generated-copy","728374","metadata-only","not independently semantically reviewed","0","Previous explicit scope boundary retained; no body review/execution"
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs-site/styles.css","source-config","10753","CSS parser passed; risk scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs-site/样式规则详解.md","documentation","5531","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs-site/浏览与服务详解.md","documentation","8773","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs-site/清单与构建详解.md","documentation","11711","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/README.md","documentation","2445","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/README.md","documentation","649","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/代码复盘指南.md","documentation","24039","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/借鉴优化说明（新手版）.md","documentation","6630","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/平台启动与CI详解.md","documentation","11565","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/总览.md","documentation","12769","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/技术实现.md","documentation","12676","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/架构导读.md","documentation","16259","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/测试说明.md","documentation","7297","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/development/组件说明.md","documentation","13272","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/Bridge任务栏说明.md","documentation","3299","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/Bridge权限与工作模式.md","documentation","6078","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/Bridge统计与刷新排查.md","documentation","4903","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/Conda环境说明.md","documentation","19784","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/README.md","documentation","936","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/Windows新手逐步验收.md","documentation","36429","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/内置探索Agent使用指南.md","documentation","6299","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/技能使用指南.md","documentation","15929","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/网页ChatPlus使用指南.md","documentation","2305","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/网页DeepSeek使用指南.md","documentation","1701","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/网页VSCode使用指南.md","documentation","10078","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","docs/guides/隧道使用指南.md","documentation","10981","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","examples/calculator/.webagent/customizations.json","source-config","683","JSON parse passed; not schema certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","examples/calculator/.webagent/instructions.md","documentation","116","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","examples/calculator/README.md","documentation","5217","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","examples/calculator/package.json","source-config","218","JSON parse passed; not schema certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","examples/calculator/src/calculator.js","source-config","451","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","examples/calculator/tests/calculator.test.js","source-config","1372","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","install-vscode-extension.cmd","source-config","356","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/README.md","documentation","6108","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/appWindow.js","source-config","14703","Acorn syntax passed; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/build-installer.cmd","source-config","773","text risk scan only; no platform compilation","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/launch.js","source-config","7007","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","2",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/package.js","source-config","6751","Acorn syntax passed; not semantic certification","not independently semantically reviewed","4",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/preparation.js","source-config","2679","Acorn syntax passed; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/tunnel-recovery.ps1","source-config","2252","text risk scan only; no platform compilation","not independently semantically reviewed","1",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/webagent.iss","source-config","9329","text risk scan only; no platform compilation","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/函数详解.md","documentation","25104","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","installer/安装声明详解.md","documentation","5887","UTF-8 text/relative-link candidate scan; not semantic certification","not independently semantically reviewed","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","manager/CONTEXT.md","documentation","8621","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
"2f6e7ab716477dd9983f6599dc2d414c32770010","manager/SKILL.md","documentation","24159","UTF-8 text/relative-link candidate scan; not semantic certification","partial independent review (not line-by-line)","0",""
