baseline,path,category,bytes,mechanical_check,manual_review,evidence_or_boundary
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/README.md,documentation,8261,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/app.js,source-config,3388,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/favicon.svg,source-config,294,XML parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/index.html,source-config,59146,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/Bridge与设置详解.md,documentation,21633,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/README.md,documentation,5381,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/bind.js,source-config,35873,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/bridge.js,source-config,35949,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/chat.js,source-config,18291,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/dom.js,source-config,5435,JS AST parsed,partial,HTML escaping/focus; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/monaco.js,source-config,1565,JS AST parsed,partial,CDN/fallback dependency
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/operations.js,source-config,33166,JS AST parsed,partial,generation/unknown handling; partial
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/picker.js,source-config,3649,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/settings.js,source-config,20905,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/state.js,source-config,1196,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/tabs.js,source-config,17987,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/交互绑定详解.md,documentation,14703,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/启动与Chat详解.md,documentation,9297,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/js/状态与编辑器详解.md,documentation,13240,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/styles.css,source-config,33723,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/样式规则详解.md,documentation,11835,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-core/workbench/页面结构详解.md,documentation,13910,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/README.md,frozen-reference,20482,local Markdown link scan (not semantics),partial,frozen/non-current boundary
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/package-lock.json,frozen-reference,32831,JSON parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/package.json,frozen-reference,460,JSON parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/public/app.js,frozen-reference,19837,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/public/index.html,frozen-reference,10599,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/public/styles.css,frozen-reference,11024,text/risk sweep only; no dedicated parser,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/api/routes.js,frozen-reference,4128,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/config.js,frozen-reference,940,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/index.js,frozen-reference,2085,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/mcp/auth.js,frozen-reference,850,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/mcp/server.js,frozen-reference,5180,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/mcp/tools/executor.js,frozen-reference,2679,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/mcp/tools/fileOps.js,frozen-reference,5227,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/mcp/tools/index.js,frozen-reference,6707,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/mcp/tools/patchEngine.js,frozen-reference,5313,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/mcp/tools/progressTracker.js,frozen-reference,1767,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/tunnel/tunnelManager.js,frozen-reference,3049,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/utils/diff.js,frozen-reference,679,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/src/utils/eventBus.js,frozen-reference,1000,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/tests/patchEngine.test.js,frozen-reference,2278,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/workspace_demo/package.json,frozen-reference,273,JSON parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/workspace_demo/src/calculator.js,frozen-reference,447,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,webagent-repro/workspace_demo/tests/calculator.test.js,frozen-reference,1263,JS AST parsed,not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,使用指南.md,documentation,53900,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,启动脚本说明.md,documentation,7227,local Markdown link scan (not semantics),not-line-by-line-reviewed,
63cbbdc7eba23a3bab715810e57294f74a390ee5,探针入口与实际可用范围.md,paused,3273,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,探针完整整合实施与验收.md,paused,5795,not-run,paused,user reconfirmed full pause; metadata only
63cbbdc7eba23a3bab715810e57294f74a390ee5,探针能力对照与迁移边界.md,paused,5030,not-run,paused,user reconfirmed full pause; metadata only
